root,path,size_bytes,sha256,architecture,file_format,git_tracked,git_ignored,source,license_status,distribution_decision,sdk_or_image_match,success_evidence
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Bamako,184,f6d1ba22115a6565b6d6abeb578f001ddb41e673c422c8ea70d0df77b24115f6,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Bangui,178,5047a507d22b68c9349eb6a48c41c80db4c69f98f99c6574059dea87178e36c0,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Banjul,184,77e610a02ccece3045b09d07a9be6100f5aa9c3c2aeb543535c9ae941194f4e4,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Bissau,175,e94b39b22b972a1ef1d72298ff17fa6ea7612b60ebcbe910d434aad252335327,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Blantyre,183,8f700409b8eee33ace5f050414971ffee0270949842e58e9299bb5cd6ccf34de,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Brazzaville,183,596db2d64cdd6250642cb65514d5bcb52f3e3ea83f50d8915d9d4fdea008f440,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Bujumbura,184,9a15867255b43a954ca60da11660f157553aab6a15c50acd49d182276e0cf4cc,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Cairo,8472,a7985e0d2273b26bffa18ee4d87f10fb1afb9a0f316505919fe99a24909f5e3d,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Casablanca,5335,310eb69ed18ede89832c95c820bef8b75f48433039d149493859ec5c2bdbb654,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Ceuta,7536,8827f7311ede69a9679bdf2b7418dbf350a2fc8f973e8b1e1e4390d4d5c6d2e8,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Conakry,185,3176c99fc45337cbce0cd516de4b02b8baa47d00e84f698122a2add57797984e,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Dakar,183,d50f9732757b284bac75526f2cfa585df7f6974160827afb0ff66124c7cfd361,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Dar_es_Salaam,191,ab69948637416219a3d458777990fa4568bebc89388884bbf129c0e1370a560b,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Djibouti,186,e7f7560ccd65d53c446adae7128a74d37e17dd0b907a2f2fd85322fb8707b497,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Douala,178,fcf2dad148f4d2951320ea99730c56d5eb43d505f37416be4bad265ce2902706,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/El_Aaiun,5049,41e4035fa6505460a6cdae205858c10039e84d23b8fd5fb1bf4f4d42c119bdd2,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Freetown,186,bc53a4d489f48f14c594c4b0e52079b34e043a5751bbc7df254a560352243575,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Gaborone,183,653af88955c4418d973e2f8681a99552eb7be95bca64c736072f488462f7b373,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Harare,181,06b82c524585192e0e8fc69dcc1cf86183a8c5ef404645dc413fcf3f8c16b0ab,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Johannesburg,309,5eef6475e1312051037fcae3354e32dc0910be7a5116b71f8ccbe1cca08d3f1c,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Juba,1127,f2646e15488abf2e960759cefe5705416e71da71bb8407b26196244fd1a3394f,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Kampala,185,8ea3028ce2b025f0c457dc8f7601279ca5af565a88b9fe80208f9f1030f2b0d0,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Khartoum,1131,f475db8a857a46b310b12c21d6a9bc6ca9ff2960da429a9d57fa375f9439e13b,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Kigali,181,73feb807006897b4b485cb82394867444e890265efe960ec66d6c0e325da9372,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Kinshasa,180,611375c4901ad6c4844c2bb7d02fb17f34996f49e642546a6784d6f0b28530cc,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Lagos,232,b50f0579651479dd48278f6bc75b8ee1a7ae234efbbae9039a1d366adf6bf710,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Libreville,182,ab3e797548c7663cf9aba7fe163635ff7cab9e6cb61fa1644c0f7b4b5cce8b99,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Lome,182,eaca9124f17e5b11f27d11fa6141d19eb3ac23e155e155b73467bdaa3bc99aa7,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Luanda,178,4c2fd1e44dfaaf0c0dd2eb56b84b538f1e2d84b301ab2cfb8ee7759783501444,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Lubumbashi,185,24384eec359fd24d181aaef3c017e3c345490a8d352b29d19b1b143a29a811c2,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Lusaka,181,b00801a7279741434d9c2d7ec7322dd93b85ea4f5c9976ab3a43f0ab142e1553,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Malabo,178,35d56effe9e7e60f17b32bd30486e566b635f0ae7a8948d77395b8e6332e26f1,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Maputo,149,af4518b61d574f993dfe38fb02d288b37a13b736f55fc5b03a133a6ef9fe4e4f,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Maseru,199,1d80fd86cb733d57d88ecd404e702f750b233ed0ccbfbfffeed1aad3b7f1cb04,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Mbabane,200,547197c09c1987350ae5720a4eec7e8d8f4b9f4a0559726e225e13c707f7c564,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Mogadishu,187,25e221be49dec5547a74aeb91b0041859c59bc866987272a447ab2343d1cc30c,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Monrovia,208,2bf0d90610211651127402680519b29ab50b15d344263d0c1a22edebe5e01e27,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Nairobi,268,b17c8e19eef4510639a2e137559cf98e9f09ae139f436944e298f029f52ab68b,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Ndjamena,208,9ada5f5afb25e823e1f0e8ad2489aaa1c09f01356634a9403670d7ab21ca2e2c,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Niamey,178,b517120ad8db3f21eab4e44a78001ee856eb4ea35852c54cca96d38887debcfa,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Nouakchott,188,64caf2bf9d45095df97f419714d5617cf6300acdb544b621dce1d594aa9b910c,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Ouagadougou,189,03b9c1fe350b5e9f6f333f9519fa394dcc562308d9388a903af3d3fecebdc762,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Porto-Novo,182,8fb8692db9281ae2b087d704168bfd47d3d0901781fef65bfd62fcb213ba6b50,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Sao_Tome,234,ba1d60df2b41320f92a123a714e17e576c89383526b96e0541a464c3fba415b7,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Timbuktu,186,9d8009acab019b32b1e87ab10e0ac3765abcabe8066318da8ca4905d41562f72,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Tripoli,954,b447b6b1c351e77f22a2d77c0437f2bbb7d8bdfdfdc3d6285e0d260519cc7110,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Tunis,1111,0760d1028e733888e43e7f1e057217dc2b52786029fcec67b27eb69cc6a54938,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/Africa/Windhoek,1646,ca5388dabd017763ee2f4edcdfac0c2126cebfe4982c17b34099f9cc15eaf5c7,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Adak,8447,77231d179260c08690a70aee6c2517e4b621ed4794d9aeea7040539f4ff05111,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Anchorage,8685,de7fbe2b3ed780c6b82099e1e249dd41f4452a3adb9dd807b1d0ec06049c2302,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Anguilla,202,f38610019c0a2c18ac71f5aa108b9647d9b5c01dcb55211afb8312308c41fe70,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Antigua,201,561e58e11dc5a86cae04b5cb40f43efcff9abc0c841fac094619e9c5e0b403f8,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Araguaina,1727,8aa7b6d4c111cb9cd56f7561c853af7a71e2ed4288ac3924e8f022cc474c920e,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Argentina/Buenos_Aires,1987,d096aea480db239bb483cec9f69b1937698e97a1960e024e8d0541c1ecc5fbe2,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Argentina/Catamarca,2015,04b05cd47c1dcf2fbf2c401b5c4c1578f28019cc14d42f1b53d0fb62dfc3dc8c,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Argentina/ComodRivadavia,242,8ccd6fc77d55582938f1912b1ba66035882d1bfc18a797c631e5e89abfbf570b,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Argentina/Cordoba,1982,65569e4afdea8a58c67cb35035e72ef4c643eb8a4371d294700894eb159be9a3,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Argentina/Jujuy,1980,e78a0909b13ed9e4618706d2b47c7de0b2c26edd92446c9cc93ce710c65b3404,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Argentina/La_Rioja,2043,9b1f93180355d98dcdc57a78a7977a3eb3f525b87d74bc352798522543671deb,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Argentina/Mendoza,2015,7cff9a463454388855b917b65f632665a3db539888f86de6aafe466863e1ca2f,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Argentina/Rio_Gallegos,2018,428690a6b0223c0456b2224bb4b8d76068a6c6309c13f54a0723d988b9d2f721,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Argentina/Salta,1951,590fa488243ed8ed910d7bd6e1857037e07397694a8979a32cd236de63dcfa5a,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Argentina/San_Juan,2043,46f59a58bac9acca75f36401b907190000be010c1c85d22c2a2f1bcb2ab3c2c7,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Argentina/San_Luis,2019,e89884e428bc842f758e5fe3295476d2d1897a483396f50aed472268d0c4b6da,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Argentina/Tucuman,2042,456a0e7c93b94879e71c3d0071b1cd75428ad2882369d71bfb707a3ad771ab9f,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Argentina/Ushuaia,2013,8be90459c5a01f0f648047d78b59dd8a7d01c029101d845aa4ebddbf8073011f,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Aruba,199,7490cd66408b8a14c549278fe67dc3338fe9e458f423f01ccbea00b5e6f6cef6,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Asuncion,7691,5d671924db9a3bccb7669c278cdc80b418ad89b425472c534075bf37dfadbeb7,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Atikokan,187,518beb6e54ae811f8c725ea8cc42787d48fc605a3476d6e7a00a1b5733cbd6ac,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Atka,177,1d6fee336e71fffb64874a830c976867c071ebf6b133c296b32f87e3e7d814c9,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Bahia,1949,44dcda0a887eebf2a5c683cb1005d8af5913f2b42ff456c6a0d85313c5ad0ed6,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Bahia_Banderas,2042,0d50303dcd682e5f8007858bf3076f3df07c2e525565f43381a54e83c65081d3,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Barbados,648,fd5e04136506c6543a9acdc890a30bcf0d561148e1063ec857e3913de1eba404,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Belem,1001,fdc36df200e2e0a11c2d7c2af09ab200bc633e53bc7a0914ab9007c1f8eb9b74,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Belize,3284,e07f45264e28fd5aa54bd48cb701658509829cf989ec9bd79498d070a1ba270f,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Blanc-Sablon,206,facd0a835d1f425cd323ee453ade231810b2d1cf6eba227ba1b50522ae3879f7,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Boa_Vista,1164,94efaddb58f3fe1eeb8de428e1fb92d809f78e396e777282bd29a6d210fa0692,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Bogota,243,cf82454ec9e6c838fcdca8993fa50ed67ccd6823e566bfdcec8db8a10e946cfa,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Boise,8605,93af910cb2ad2203b71c1ad49d56df4a4a14d07f885afd4e755271f1372a517c,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Buenos_Aires,239,defc5c9da2d4d4146145a50d692a6bff698c3b0a1f19efd82ad0ee7678f39fcf,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
parent_backup,备份/embedded-contest-project/06_software/usb_camera_recorder/dist/USB Camera Recorder/_internal/_tcl_data/tzdata/America/Cambridge_Bay,8154,172706b4abbc9b8afa07069ce49223208601d9dc55a986b5814d2d5e5ed73672,not-applicable,data,False,False,vendor/archive/local backup,redistribution not established,DO_NOT_DISTRIBUTE,not established,local discovery only
